sample_id,seed,lambda,task_family,target,oracle_expert,selected_expert,entropy,is_correct,route_matches_oracle,mlp_prob,graph_prob,attention_v1_prob,attention_v2_prob
294,11,0.03,relational,0,graph,graph,0.3322,1,1,0.0280,0.9285,0.0134,0.0302
295,11,0.03,contextual,0,attention_v2,attention_v2,0.1880,1,1,0.0230,0.0146,0.0003,0.9621
296,11,0.03,feature,1,mlp,graph,0.2659,1,0,0.0540,0.9371,0.0061,0.0027
297,11,0.03,feature,0,mlp,attention_v2,0.2592,1,0,0.0493,0.0115,0.0000,0.9392
298,11,0.03,relational,0,graph,graph,0.3912,1,1,0.0372,0.9093,0.0100,0.0434
299,11,0.03,feature,0,mlp,attention,0.1135,1,0,0.0032,0.0172,0.9790,0.0006
300,11,0.03,feature,0,mlp,attention,0.1136,1,0,0.0032,0.0174,0.9789,0.0005
301,11,0.03,feature,0,mlp,attention_v2,0.2566,1,0,0.0488,0.0113,0.0000,0.9399
302,11,0.03,relational,0,graph,graph,0.1639,1,1,0.0175,0.9693,0.0022,0.0110
303,11,0.03,contextual,1,attention_v2,attention_v2,0.1221,1,1,0.0169,0.0053,0.0004,0.9774
304,11,0.03,feature,1,mlp,graph,0.2765,1,0,0.0570,0.9337,0.0062,0.0031
305,11,0.03,contextual,1,attention_v2,attention_v2,0.4939,1,1,0.0482,0.0670,0.0108,0.8740
306,11,0.03,feature,0,mlp,attention_v2,0.2479,1,0,0.0467,0.0107,0.0000,0.9425
307,11,0.03,contextual,0,attention_v2,attention_v2,0.1643,1,1,0.0226,0.0088,0.0007,0.9678
308,11,0.03,feature,1,mlp,graph,0.2802,1,0,0.0574,0.9329,0.0067,0.0031
309,11,0.03,relational,1,graph,graph,0.2180,1,1,0.0323,0.9537,0.0005,0.0135
310,11,0.03,relational,0,graph,graph,0.2300,0,1,0.0150,0.9557,0.0146,0.0147
311,11,0.03,relational,0,graph,graph,0.2763,1,1,0.0199,0.9441,0.0146,0.0215
312,11,0.03,relational,0,graph,graph,0.1279,1,1,0.0136,0.9773,0.0016,0.0075
313,11,0.03,feature,0,mlp,attention,0.1088,1,0,0.0029,0.0166,0.9800,0.0005
314,11,0.03,feature,0,mlp,attention,0.1146,1,0,0.0031,0.0179,0.9786,0.0005
315,11,0.03,relational,0,graph,graph,0.2417,0,1,0.0172,0.9528,0.0138,0.0162
316,11,0.03,feature,1,mlp,graph,0.2753,1,0,0.0553,0.9347,0.0071,0.0029
317,11,0.03,relational,1,graph,graph,0.3442,0,1,0.0240,0.9262,0.0230,0.0268
318,11,0.03,relational,1,graph,graph,0.2343,1,1,0.0334,0.9498,0.0008,0.0160
319,11,0.03,contextual,0,attention_v2,attention_v2,0.1791,1,1,0.0234,0.0117,0.0006,0.9643
320,11,0.03,feature,0,mlp,attention_v2,0.2438,1,0,0.0465,0.0099,0.0000,0.9435
321,11,0.03,feature,0,mlp,attention_v2,0.2568,1,0,0.0489,0.0113,0.0000,0.9398
322,11,0.03,relational,1,graph,graph,0.1250,1,1,0.0131,0.9780,0.0019,0.0070
323,11,0.03,contextual,0,attention_v2,graph,1.0562,1,0,0.0888,0.4917,0.0381,0.3814
324,11,0.03,feature,1,mlp,graph,0.2676,1,0,0.0545,0.9366,0.0060,0.0029
325,11,0.03,relational,0,graph,graph,0.0806,0,1,0.0098,0.9866,0.0006,0.0030
326,11,0.03,relational,1,graph,graph,0.1272,1,1,0.0126,0.9778,0.0023,0.0074
327,11,0.03,contextual,0,attention_v2,attention_v2,0.2493,1,1,0.0283,0.0237,0.0012,0.9468
328,11,0.03,contextual,0,attention_v2,attention_v2,0.0642,1,1,0.0089,0.0015,0.0002,0.9894
329,11,0.03,feature,1,mlp,attention_v2,0.0797,1,0,0.0091,0.0011,0.0028,0.9870
330,11,0.03,contextual,0,attention_v2,attention_v2,0.1834,1,1,0.0267,0.0107,0.0002,0.9625
331,11,0.03,feature,0,mlp,attention_v2,0.2614,1,0,0.0496,0.0118,0.0000,0.9385
332,11,0.03,relational,0,graph,graph,0.2046,0,1,0.0224,0.9595,0.0026,0.0155
333,11,0.03,relational,1,graph,graph,0.2424,1,1,0.0269,0.9498,0.0029,0.0205
334,11,0.03,relational,1,graph,graph,0.3963,1,1,0.0646,0.8992,0.0008,0.0354
335,11,0.03,relational,1,graph,graph,0.4503,0,1,0.0447,0.8912,0.0133,0.0509
336,11,0.03,relational,1,graph,graph,0.1120,1,1,0.0139,0.9801,0.0007,0.0052
337,11,0.03,contextual,1,attention_v2,attention_v2,0.1565,1,1,0.0204,0.0092,0.0006,0.9698
338,11,0.03,feature,1,mlp,graph,0.2765,1,0,0.0564,0.9340,0.0066,0.0031
339,11,0.03,contextual,0,attention_v2,attention_v2,0.4164,1,1,0.0517,0.0525,0.0013,0.8945
340,11,0.03,contextual,1,attention_v2,attention_v2,0.5868,1,1,0.0652,0.1072,0.0018,0.8258
341,11,0.03,feature,1,mlp,graph,0.2814,1,0,0.0583,0.9322,0.0062,0.0033
342,11,0.03,relational,1,graph,graph,0.6706,1,1,0.0458,0.8183,0.0657,0.0702
343,11,0.03,relational,1,graph,graph,0.3801,0,1,0.0497,0.9083,0.0028,0.0392
344,11,0.03,contextual,0,attention_v2,attention_v2,0.3158,1,1,0.0404,0.0330,0.0003,0.9262
345,11,0.03,feature,0,mlp,attention_v2,0.2569,1,0,0.0490,0.0112,0.0000,0.9398
346,11,0.03,relational,0,graph,graph,0.2075,1,1,0.0174,0.9603,0.0064,0.0159
347,11,0.03,contextual,1,attention_v2,attention_v2,0.3875,1,1,0.0480,0.0472,0.0009,0.9039
348,11,0.03,feature,0,mlp,attention,0.1095,1,0,0.0029,0.0169,0.9797,0.0005
349,11,0.03,relational,1,graph,graph,0.1670,1,1,0.0159,0.9693,0.0037,0.0111
350,11,0.03,contextual,0,attention_v2,attention_v2,0.1412,1,1,0.0240,0.0042,0.0001,0.9717
351,11,0.03,relational,0,graph,graph,0.0899,1,1,0.0091,0.9853,0.0015,0.0042
352,11,0.03,contextual,0,attention_v2,attention_v2,0.2384,1,1,0.0298,0.0175,0.0024,0.9503
353,11,0.03,relational,1,graph,graph,0.2717,0,1,0.0255,0.9437,0.0068,0.0239
354,11,0.03,relational,1,graph,graph,0.2324,1,1,0.0258,0.9527,0.0033,0.0183
355,11,0.03,contextual,0,attention_v2,attention_v2,0.0919,1,1,0.0125,0.0035,0.0001,0.9838
356,11,0.03,feature,1,mlp,attention_v2,0.0863,1,0,0.0097,0.0012,0.0033,0.9858
357,11,0.03,contextual,0,attention_v2,attention_v2,0.1994,1,1,0.0205,0.0109,0.0066,0.9620
358,11,0.03,contextual,0,attention_v2,attention_v2,0.2560,1,1,0.0429,0.0146,0.0004,0.9421
359,11,0.03,feature,0,mlp,attention_v2,0.2466,1,0,0.0467,0.0104,0.0000,0.9428
360,11,0.03,feature,0,mlp,attention_v2,0.2393,1,0,0.0452,0.0098,0.0000,0.9449
361,11,0.03,feature,0,mlp,attention,0.1058,1,0,0.0029,0.0159,0.9807,0.0005
362,11,0.03,contextual,1,attention_v2,attention_v2,0.2129,1,1,0.0263,0.0108,0.0051,0.9578
363,11,0.03,contextual,1,attention_v2,attention_v2,0.3229,1,1,0.0417,0.0300,0.0023,0.9260
364,11,0.03,relational,1,graph,graph,0.1444,1,1,0.0145,0.9740,0.0026,0.0089
365,11,0.03,relational,1,graph,graph,0.1806,1,1,0.0183,0.9658,0.0030,0.0129
366,11,0.03,contextual,1,attention_v2,attention_v2,0.1666,1,1,0.0225,0.0074,0.0022,0.9680
367,11,0.03,feature,1,mlp,graph,0.2763,1,0,0.0557,0.9343,0.0069,0.0030
368,11,0.03,relational,1,graph,graph,0.5290,1,1,0.0201,0.8604,0.0897,0.0299
369,11,0.03,relational,1,graph,graph,0.4227,0,1,0.0433,0.8991,0.0100,0.0476
370,11,0.03,feature,1,mlp,attention_v2,0.0832,1,0,0.0095,0.0011,0.0030,0.9863
371,11,0.03,relational,1,graph,graph,0.3216,0,1,0.0345,0.9288,0.0055,0.0312
372,11,0.03,contextual,0,attention_v2,attention_v2,0.0952,1,1,0.0144,0.0027,0.0001,0.9828
373,11,0.03,contextual,0,attention_v2,attention_v2,0.5022,1,1,0.0560,0.0762,0.0033,0.8645
374,11,0.03,contextual,1,attention_v2,attention_v2,0.3460,1,1,0.0377,0.0247,0.0135,0.9241
375,11,0.03,contextual,1,attention_v2,attention_v2,0.0843,1,1,0.0110,0.0030,0.0004,0.9856
376,11,0.03,feature,1,mlp,attention_v2,0.0868,1,0,0.0099,0.0012,0.0032,0.9856
377,11,0.03,relational,0,graph,graph,0.2830,1,1,0.0270,0.9407,0.0071,0.0253
378,11,0.03,relational,1,graph,graph,0.4297,1,1,0.0298,0.9013,0.0297,0.0392
379,11,0.03,contextual,0,attention_v2,attention_v2,0.2682,1,1,0.0383,0.0213,0.0004,0.9400
380,11,0.03,contextual,0,attention_v2,attention_v2,0.3810,1,1,0.0408,0.0481,0.0029,0.9081
381,11,0.03,relational,1,graph,graph,0.1497,1,1,0.0185,0.9718,0.0009,0.0087
382,11,0.03,contextual,0,attention_v2,attention_v2,0.4056,1,1,0.0562,0.0441,0.0015,0.8982
383,11,0.03,relational,1,graph,graph,0.2227,0,1,0.0182,0.9570,0.0086,0.0161
384,11,0.03,relational,1,graph,graph,0.2672,0,1,0.0196,0.9463,0.0128,0.0213
385,11,0.03,contextual,0,attention_v2,attention_v2,0.3190,1,1,0.0468,0.0270,0.0009,0.9253
386,11,0.03,feature,0,mlp,attention_v2,0.2516,1,0,0.0475,0.0110,0.0000,0.9414
387,11,0.03,contextual,1,attention_v2,attention_v2,0.1167,1,1,0.0172,0.0045,0.0001,0.9782
388,11,0.03,relational,1,graph,graph,0.1412,1,1,0.0140,0.9747,0.0025,0.0088
389,11,0.03,contextual,1,attention_v2,attention_v2,0.1445,1,1,0.0210,0.0067,0.0003,0.9720
390,11,0.03,relational,1,graph,graph,0.6597,1,1,0.0388,0.8213,0.0745,0.0654
391,11,0.03,feature,1,mlp,graph,0.2610,1,0,0.0523,0.9388,0.0063,0.0026
392,11,0.03,relational,0,graph,graph,0.2940,1,1,0.0311,0.9365,0.0047,0.0277
393,11,0.03,contextual,1,attention_v2,attention_v2,0.9518,1,1,0.1055,0.2847,0.0110,0.5987
394,11,0.03,contextual,1,attention_v2,attention_v2,0.1871,1,1,0.0239,0.0136,0.0003,0.9622
395,11,0.03,contextual,0,attention_v2,attention_v2,0.0801,1,1,0.0108,0.0027,0.0002,0.9863
396,11,0.03,feature,1,mlp,graph,0.2682,1,0,0.0544,0.9365,0.0063,0.0028
397,11,0.03,feature,1,mlp,attention_v2,0.0857,1,0,0.0097,0.0012,0.0032,0.9859
398,11,0.03,relational,0,graph,graph,0.0433,1,1,0.0042,0.9937,0.0008,0.0012
399,11,0.03,contextual,1,attention_v2,attention_v2,0.5686,1,1,0.0622,0.0685,0.0187,0.8506
400,11,0.03,feature,1,mlp,attention_v2,0.0868,1,0,0.0097,0.0012,0.0034,0.9857
401,11,0.03,relational,0,graph,graph,0.2280,1,1,0.0215,0.9550,0.0061,0.0173
402,11,0.03,contextual,0,attention_v2,attention_v2,0.1485,1,1,0.0221,0.0069,0.0001,0.9709
403,11,0.03,relational,1,graph,graph,0.1132,1,1,0.0125,0.9803,0.0013,0.0059
404,11,0.03,feature,0,mlp,attention,0.1113,1,0,0.0030,0.0170,0.9794,0.0005
405,11,0.03,contextual,0,attention_v2,attention_v2,0.1992,1,1,0.0270,0.0133,0.0006,0.9591
406,11,0.03,feature,1,mlp,attention_v2,0.0833,1,0,0.0093,0.0011,0.0033,0.9863
407,11,0.03,feature,1,mlp,graph,0.2588,1,0,0.0513,0.9397,0.0064,0.0026
408,11,0.03,feature,0,mlp,attention,0.1148,1,0,0.0031,0.0178,0.9786,0.0005
409,11,0.03,relational,1,graph,graph,0.3602,1,1,0.0149,0.9186,0.0479,0.0186
410,11,0.03,relational,1,graph,graph,0.3609,1,1,0.0296,0.9205,0.0156,0.0343
411,11,0.03,relational,1,graph,graph,0.3774,0,1,0.0277,0.9165,0.0213,0.0345
412,11,0.03,relational,1,graph,graph,0.9456,1,1,0.0536,0.6852,0.1471,0.1142
413,11,0.03,feature,1,mlp,graph,0.2633,1,0,0.0526,0.9382,0.0065,0.0026
414,11,0.03,feature,1,mlp,attention_v2,0.0840,1,0,0.0095,0.0012,0.0030,0.9862
415,11,0.03,relational,1,graph,graph,0.1697,1,1,0.0180,0.9681,0.0025,0.0114
416,11,0.03,relational,1,graph,graph,0.4024,0,1,0.0324,0.9088,0.0201,0.0387
417,11,0.03,feature,1,mlp,attention_v2,0.0824,1,0,0.0094,0.0012,0.0030,0.9865
418,11,0.03,feature,0,mlp,attention_v2,0.2423,1,0,0.0459,0.0100,0.0000,0.9440
419,11,0.03,relational,1,graph,graph,0.3438,0,1,0.0361,0.9228,0.0069,0.0341
420,11,0.03,relational,0,graph,graph,0.1871,1,1,0.0217,0.9635,0.0019,0.0130
421,11,0.03,feature,1,mlp,attention_v2,0.0838,1,0,0.0095,0.0012,0.0031,0.9862
422,11,0.03,contextual,0,attention_v2,attention_v2,0.1519,1,1,0.0217,0.0075,0.0003,0.9704
423,11,0.03,relational,0,graph,graph,0.1289,0,1,0.0157,0.9766,0.0010,0.0068
424,11,0.03,contextual,1,attention_v2,attention_v2,0.1561,1,1,0.0211,0.0066,0.0020,0.9703
425,11,0.03,feature,1,mlp,graph,0.2784,1,0,0.0572,0.9333,0.0063,0.0032
426,11,0.03,feature,0,mlp,attention,0.1098,1,0,0.0029,0.0169,0.9797,0.0005
427,11,0.03,feature,1,mlp,attention_v2,0.0842,1,0,0.0095,0.0012,0.0032,0.9861
428,11,0.03,feature,1,mlp,attention_v2,0.0789,1,0,0.0088,0.0010,0.0030,0.9872
429,11,0.03,feature,1,mlp,graph,0.2597,1,0,0.0527,0.9389,0.0057,0.0027
430,11,0.03,relational,0,graph,graph,0.0677,1,1,0.0067,0.9895,0.0012,0.0026
431,11,0.03,feature,0,mlp,attention,0.1148,1,0,0.0032,0.0176,0.9786,0.0006
432,11,0.03,contextual,1,attention_v2,attention_v2,0.2210,1,1,0.0285,0.0154,0.0017,0.9544
433,11,0.03,relational,0,graph,graph,0.1192,0,1,0.0136,0.9789,0.0012,0.0063
434,11,0.03,relational,1,graph,graph,0.2697,0,1,0.0313,0.9423,0.0030,0.0233
435,11,0.03,relational,1,graph,graph,0.1965,1,1,0.0074,0.9621,0.0233,0.0071
436,11,0.03,relational,0,graph,graph,0.1768,0,1,0.0171,0.9669,0.0036,0.0123
437,11,0.03,relational,1,graph,graph,0.1485,1,1,0.0141,0.9734,0.0035,0.0091
438,11,0.03,contextual,1,attention_v2,attention_v2,0.0867,1,1,0.0123,0.0026,0.0002,0.9848
439,11,0.03,feature,1,mlp,graph,0.2854,1,0,0.0592,0.9310,0.0065,0.0033
440,11,0.03,relational,0,graph,graph,0.3722,1,1,0.0375,0.9146,0.0081,0.0398
441,11,0.03,relational,1,graph,graph,1.0582,1,1,0.0876,0.6240,0.1104,0.1779
442,11,0.03,feature,1,mlp,graph,0.2691,1,0,0.0543,0.9364,0.0066,0.0027
443,11,0.03,feature,1,mlp,attention_v2,0.0863,1,0,0.0097,0.0012,0.0033,0.9858
444,11,0.03,relational,0,graph,graph,0.3595,1,1,0.0374,0.9177,0.0064,0.0385
445,11,0.03,relational,0,graph,graph,0.0955,1,1,0.0055,0.9847,0.0062,0.0035
446,11,0.03,contextual,0,attention_v2,attention_v2,0.1600,1,1,0.0229,0.0084,0.0003,0.9684
447,11,0.03,feature,0,mlp,attention,0.1146,1,0,0.0032,0.0175,0.9787,0.0006
448,11,0.03,feature,0,mlp,attention_v2,0.2462,1,0,0.0467,0.0103,0.0000,0.9429
449,11,0.03,relational,1,graph,graph,0.2298,1,1,0.0162,0.9556,0.0119,0.0162
450,11,0.03,relational,0,graph,graph,0.2776,1,1,0.0281,0.9413,0.0051,0.0254
451,11,0.03,feature,0,mlp,attention,0.1110,1,0,0.0031,0.0168,0.9795,0.0006
452,11,0.03,relational,0,graph,graph,0.2008,1,1,0.0184,0.9616,0.0052,0.0147
453,11,0.03,contextual,1,attention_v2,attention_v2,0.7904,1,1,0.0939,0.1760,0.0056,0.7245
454,11,0.03,relational,1,graph,graph,0.3411,1,1,0.0429,0.9207,0.0026,0.0337
455,11,0.03,feature,1,mlp,attention_v2,0.0826,1,0,0.0093,0.0011,0.0032,0.9865
456,11,0.03,contextual,0,attention_v2,attention_v2,0.8328,1,1,0.0836,0.2405,0.0027,0.6731
457,11,0.03,relational,0,graph,graph,0.1311,0,1,0.0127,0.9770,0.0026,0.0077
458,11,0.03,relational,0,graph,graph,0.3001,1,1,0.0283,0.9365,0.0089,0.0264
459,11,0.03,relational,1,graph,graph,0.6716,1,1,0.0447,0.8174,0.0604,0.0776
460,11,0.03,contextual,1,attention_v2,attention_v2,0.1845,1,1,0.0235,0.0115,0.0014,0.9636
461,11,0.03,feature,0,mlp,attention,0.1186,1,0,0.0034,0.0182,0.9778,0.0006
462,11,0.03,relational,0,graph,graph,0.3701,1,1,0.0392,0.9148,0.0072,0.0388
463,11,0.03,feature,0,mlp,attention,0.1086,1,0,0.0030,0.0165,0.9800,0.0005
464,11,0.03,contextual,1,attention_v2,attention_v2,0.1424,1,1,0.0193,0.0075,0.0003,0.9728
465,11,0.03,relational,1,graph,graph,0.3003,1,1,0.0347,0.9341,0.0039,0.0274
466,11,0.03,relational,0,graph,graph,0.0793,0,1,0.0063,0.9876,0.0027,0.0034
467,11,0.03,contextual,1,attention_v2,attention_v2,1.0276,1,1,0.1233,0.4006,0.0103,0.4658
468,11,0.03,contextual,0,attention_v2,attention_v2,0.0463,1,1,0.0064,0.0009,0.0000,0.9927
469,11,0.03,contextual,0,attention_v2,attention_v2,0.1864,1,1,0.0223,0.0140,0.0008,0.9630
470,11,0.03,contextual,0,attention_v2,attention_v2,0.2709,1,1,0.0360,0.0125,0.0086,0.9429
471,11,0.03,feature,0,mlp,attention,0.1087,1,0,0.0030,0.0166,0.9800,0.0005
472,11,0.03,feature,1,mlp,attention_v2,0.0826,1,0,0.0094,0.0011,0.0030,0.9864
473,11,0.03,relational,0,graph,graph,0.1239,0,1,0.0057,0.9789,0.0112,0.0042
474,11,0.03,feature,0,mlp,attention,0.1149,1,0,0.0031,0.0179,0.9785,0.0005
475,11,0.03,contextual,1,attention_v2,attention_v2,0.1480,1,1,0.0183,0.0063,0.0027,0.9727
476,11,0.03,relational,1,graph,graph,0.0816,1,1,0.0090,0.9866,0.0009,0.0034
477,11,0.03,relational,1,graph,graph,0.1312,1,1,0.0151,0.9763,0.0013,0.0072
478,11,0.03,contextual,0,attention_v2,attention_v2,0.1526,1,1,0.0221,0.0077,0.0002,0.9700
479,11,0.03,contextual,0,attention_v2,attention_v2,0.1699,1,1,0.0262,0.0078,0.0003,0.9656
480,11,0.03,contextual,0,attention_v2,attention_v2,0.0694,1,1,0.0087,0.0021,0.0005,0.9887
481,11,0.03,contextual,0,attention_v2,attention_v2,0.2106,1,1,0.0292,0.0144,0.0005,0.9560
482,11,0.03,relational,1,graph,graph,0.2596,1,1,0.0307,0.9448,0.0025,0.0221
483,11,0.03,relational,1,graph,graph,0.1649,1,1,0.0216,0.9680,0.0009,0.0096
484,11,0.03,relational,1,graph,graph,0.3764,0,1,0.0338,0.9153,0.0135,0.0374
485,11,0.03,contextual,0,attention_v2,attention_v2,0.5270,1,1,0.0623,0.0783,0.0038,0.8556
486,11,0.03,feature,0,mlp,attention,0.1114,1,0,0.0030,0.0172,0.9793,0.0005
487,11,0.03,relational,1,graph,graph,0.2340,1,1,0.0226,0.9533,0.0056,0.0184
488,11,0.03,relational,0,graph,graph,0.5480,0,1,0.0317,0.8624,0.0561,0.0498
489,11,0.03,relational,0,graph,graph,0.1888,1,1,0.0173,0.9645,0.0050,0.0133
490,11,0.03,relational,0,graph,graph,0.2776,1,1,0.0232,0.9430,0.0098,0.0241
491,11,0.03,relational,0,graph,graph,0.1202,1,1,0.0111,0.9794,0.0029,0.0065
492,11,0.03,relational,0,graph,graph,0.4426,1,1,0.0459,0.8928,0.0110,0.0502
493,11,0.03,contextual,1,attention_v2,attention_v2,0.3136,1,1,0.0372,0.0308,0.0027,0.9293
494,11,0.03,feature,1,mlp,graph,0.2845,1,0,0.0588,0.9314,0.0066,0.0033
495,11,0.03,contextual,0,attention_v2,attention_v2,0.1491,1,1,0.0196,0.0070,0.0015,0.9719
496,11,0.03,feature,0,mlp,attention,0.1068,1,0,0.0030,0.0160,0.9805,0.0005
497,11,0.03,contextual,1,attention_v2,attention_v2,0.3529,1,1,0.0502,0.0350,0.0005,0.9143
498,11,0.03,relational,0,graph,graph,0.1472,1,1,0.0103,0.9743,0.0068,0.0086
499,11,0.03,feature,1,mlp,attention_v2,0.0892,1,0,0.0098,0.0013,0.0036,0.9852
500,11,0.03,relational,1,graph,graph,0.1224,1,1,0.0132,0.9785,0.0016,0.0068
501,11,0.03,feature,1,mlp,attention_v2,0.0824,1,0,0.0093,0.0012,0.0030,0.9865
502,11,0.03,feature,0,mlp,attention,0.1110,1,0,0.0030,0.0170,0.9795,0.0005
503,11,0.03,relational,1,graph,graph,0.7815,1,1,0.0304,0.7526,0.1550,0.0620
504,11,0.03,contextual,1,attention_v2,attention_v2,0.3805,1,1,0.0578,0.0356,0.0010,0.9055
505,11,0.03,contextual,0,attention_v2,attention_v2,0.0890,1,1,0.0112,0.0037,0.0003,0.9847
506,11,0.03,feature,1,mlp,attention_v2,0.0850,1,0,0.0095,0.0011,0.0033,0.9860
507,11,0.03,contextual,0,attention_v2,attention_v2,0.2342,1,1,0.0348,0.0155,0.0005,0.9493
508,11,0.03,relational,1,graph,graph,0.1915,1,1,0.0262,0.9611,0.0007,0.0119
509,11,0.03,feature,0,mlp,attention_v2,0.2569,1,0,0.0489,0.0113,0.0000,0.9398
510,11,0.03,contextual,1,attention_v2,attention_v2,0.5922,1,1,0.0660,0.1109,0.0011,0.8220
511,11,0.03,relational,0,graph,graph,0.5149,1,1,0.0573,0.8657,0.0095,0.0676
512,11,0.03,feature,0,mlp,attention,0.1145,1,0,0.0031,0.0177,0.9786,0.0005
513,11,0.03,relational,1,graph,graph,0.8904,1,1,0.0398,0.6982,0.1830,0.0790
514,11,0.03,contextual,0,attention_v2,attention_v2,0.1298,1,1,0.0138,0.0041,0.0048,0.9773
515,11,0.03,contextual,1,attention_v2,attention_v2,0.5698,1,1,0.0540,0.0896,0.0121,0.8444
516,11,0.03,contextual,1,attention_v2,attention_v2,0.1881,1,1,0.0238,0.0119,0.0015,0.9628
517,11,0.03,relational,1,graph,graph,0.2388,1,1,0.0154,0.9536,0.0152,0.0157
518,11,0.03,contextual,1,attention_v2,attention_v2,0.1019,1,1,0.0146,0.0037,0.0001,0.9816
519,11,0.03,feature,0,mlp,attention,0.1107,1,0,0.0030,0.0169,0.9795,0.0005
520,11,0.03,feature,0,mlp,attention,0.1143,1,0,0.0031,0.0176,0.9787,0.0005
521,11,0.03,relational,1,graph,graph,0.3234,1,1,0.0312,0.9295,0.0080,0.0313
522,11,0.03,relational,1,graph,graph,0.1826,1,1,0.0250,0.9634,0.0007,0.0108
523,11,0.03,contextual,0,attention_v2,attention_v2,0.3483,1,1,0.0377,0.0395,0.0035,0.9193
524,11,0.03,relational,0,graph,graph,0.1583,1,1,0.0172,0.9706,0.0021,0.0101
525,11,0.03,feature,1,mlp,attention_v2,0.0875,1,0,0.0098,0.0012,0.0034,0.9855
526,11,0.03,feature,1,mlp,attention_v2,0.0884,1,0,0.0102,0.0013,0.0032,0.9853
527,11,0.03,feature,1,mlp,attention_v2,0.0874,1,0,0.0098,0.0012,0.0034,0.9855
528,11,0.03,contextual,1,attention_v2,attention_v2,0.2089,1,1,0.0252,0.0114,0.0046,0.9588
529,11,0.03,relational,1,graph,graph,0.3015,1,1,0.0369,0.9327,0.0025,0.0278
530,11,0.03,relational,0,graph,graph,0.3190,1,1,0.0277,0.9315,0.0102,0.0306
531,11,0.03,feature,1,mlp,graph,0.2757,1,0,0.0564,0.9342,0.0063,0.0031
532,11,0.03,contextual,1,attention_v2,attention_v2,0.1015,1,1,0.0150,0.0032,0.0002,0.9816
533,11,0.03,feature,0,mlp,attention_v2,0.2576,1,0,0.0493,0.0112,0.0000,0.9395
534,11,0.03,contextual,0,attention_v2,attention_v2,0.4479,1,1,0.0662,0.0510,0.0008,0.8820
535,11,0.03,relational,0,graph,graph,0.1843,1,1,0.0215,0.9640,0.0017,0.0127
536,11,0.03,contextual,0,attention_v2,attention_v2,0.2839,1,1,0.0350,0.0245,0.0026,0.9379
537,11,0.03,feature,0,mlp,attention_v2,0.2558,1,0,0.0488,0.0111,0.0000,0.9400
538,11,0.03,feature,0,mlp,attention_v2,0.2582,1,0,0.0493,0.0113,0.0000,0.9394
539,11,0.03,contextual,0,attention_v2,attention_v2,0.4329,1,1,0.0438,0.0622,0.0035,0.8905
540,11,0.03,relational,0,graph,graph,0.2194,1,1,0.0175,0.9578,0.0088,0.0159
541,11,0.03,relational,1,graph,graph,0.0963,1,1,0.0093,0.9841,0.0019,0.0047
542,11,0.03,feature,0,mlp,attention,0.1193,1,0,0.0033,0.0187,0.9775,0.0005
543,11,0.03,contextual,1,attention_v2,attention_v2,0.2153,1,1,0.0273,0.0155,0.0014,0.9558
544,11,0.03,contextual,0,attention_v2,attention_v2,0.1863,1,1,0.0244,0.0127,0.0004,0.9624
545,11,0.03,feature,1,mlp,attention_v2,0.0873,1,0,0.0099,0.0012,0.0034,0.9855
546,11,0.03,feature,1,mlp,attention_v2,0.0821,1,0,0.0093,0.0011,0.0030,0.9865
547,11,0.03,relational,1,graph,graph,0.5737,0,1,0.0616,0.8452,0.0136,0.0796
548,11,0.03,feature,0,mlp,attention_v2,0.2416,1,0,0.0458,0.0099,0.0000,0.9442
549,11,0.03,feature,1,mlp,attention_v2,0.0869,1,0,0.0099,0.0013,0.0032,0.9856
550,11,0.03,feature,0,mlp,attention_v2,0.2431,1,0,0.0459,0.0102,0.0000,0.9439
551,11,0.03,contextual,0,attention_v2,attention_v2,0.2661,1,1,0.0342,0.0244,0.0003,0.9410
552,11,0.03,feature,1,mlp,graph,0.2848,1,0,0.0587,0.9313,0.0068,0.0031
553,11,0.03,contextual,1,attention_v2,attention_v2,0.7903,1,1,0.1061,0.1718,0.0021,0.7199
554,11,0.03,relational,0,graph,graph,0.1970,0,1,0.0230,0.9610,0.0019,0.0142
555,11,0.03,feature,0,mlp,attention_v2,0.2456,1,0,0.0467,0.0102,0.0000,0.9430
556,11,0.03,feature,0,mlp,attention_v2,0.2462,1,0,0.0470,0.0101,0.0000,0.9428
557,11,0.03,contextual,1,attention_v2,attention_v2,0.1020,1,1,0.0139,0.0037,0.0005,0.9819
558,11,0.03,feature,0,mlp,attention,0.1078,1,0,0.0030,0.0162,0.9802,0.0005
559,11,0.03,contextual,0,attention_v2,attention_v2,0.6369,1,1,0.0772,0.1133,0.0033,0.8062
560,11,0.03,relational,0,graph,graph,0.3107,0,1,0.0395,0.9297,0.0023,0.0285
561,11,0.03,feature,0,mlp,attention,0.1127,1,0,0.0031,0.0172,0.9791,0.0005
562,11,0.03,contextual,1,attention_v2,attention_v2,0.2840,1,1,0.0363,0.0226,0.0031,0.9380
563,11,0.03,feature,0,mlp,attention_v2,0.2580,1,0,0.0493,0.0112,0.0000,0.9394
564,11,0.03,contextual,0,attention_v2,attention_v2,0.2504,1,1,0.0350,0.0184,0.0010,0.9456
565,11,0.03,contextual,1,attention_v2,attention_v2,0.0906,1,1,0.0125,0.0029,0.0004,0.9842
566,11,0.03,relational,0,graph,graph,0.4774,1,1,0.0600,0.8764,0.0051,0.0585
