sample_id,seed,task_family,target,oracle_expert,random_expert,learned_expert,learned_entropy,mlp_pred,graph_pred,attention_v1_pred,attention_v2_pred,learned_pred,oracle_pred,is_correct,route_matches_oracle
166,37,relational,0,graph,attention_v2,graph,0.5820,0,1,1,1,1,1,0,1
167,37,feature,0,mlp,graph,attention,0.0870,0,1,0,1,0,0,1,0
168,37,feature,0,mlp,attention,mlp,0.1653,0,1,1,0,0,0,1,1
169,37,relational,0,graph,mlp,graph,0.1516,0,1,1,1,1,1,0,1
170,37,relational,1,graph,attention_v2,graph,0.1776,0,1,0,1,1,1,1,1
171,37,contextual,0,attention_v2,mlp,attention_v2,0.2219,0,0,1,0,0,0,1,1
172,37,relational,1,graph,attention_v2,graph,0.1452,0,1,0,0,1,1,1,1
173,37,feature,0,mlp,graph,attention,0.0901,0,1,0,1,0,0,1,0
174,37,relational,1,graph,attention_v2,graph,0.1431,0,1,0,1,1,1,1,1
175,37,relational,1,graph,attention,graph,0.1613,0,1,0,0,1,1,1,1
176,37,relational,0,graph,attention_v2,graph,0.8246,0,0,1,1,0,0,1,1
177,37,feature,1,mlp,graph,graph,0.1429,1,1,0,0,1,1,1,0
178,37,feature,1,mlp,attention_v2,attention_v2,0.3489,1,1,0,1,1,1,1,0
179,37,feature,1,mlp,attention_v2,attention_v2,0.3556,1,1,0,1,1,1,1,0
180,37,contextual,0,attention_v2,mlp,attention_v2,0.1043,0,1,0,0,0,0,1,1
181,37,contextual,0,attention_v2,mlp,attention_v2,0.3745,0,1,1,0,0,0,1,1
182,37,contextual,1,attention_v2,graph,attention_v2,0.3513,0,0,0,1,1,1,1,1
183,37,contextual,0,attention_v2,graph,attention_v2,0.2219,0,0,1,0,0,0,1,1
184,37,relational,1,graph,graph,graph,0.4919,0,1,1,0,1,1,1,1
185,37,contextual,1,attention_v2,attention_v2,attention_v2,0.2739,0,0,1,1,1,1,1,1
186,37,relational,0,graph,attention,graph,0.3624,0,0,1,0,0,0,1,1
187,37,relational,0,graph,mlp,graph,0.1749,0,0,0,0,0,0,1,1
188,37,feature,1,mlp,graph,attention_v2,0.3571,1,1,0,1,1,1,1,0
189,37,contextual,0,attention_v2,attention,attention_v2,0.5376,0,0,0,0,0,0,1,1
190,37,relational,0,graph,graph,graph,0.1167,0,0,0,0,0,0,1,1
191,37,contextual,0,attention_v2,graph,attention_v2,0.2802,0,1,1,0,0,0,1,1
192,37,relational,0,graph,attention,graph,0.2028,0,0,0,0,0,0,1,1
193,37,feature,1,mlp,mlp,attention_v2,0.3475,1,1,0,1,1,1,1,0
194,37,relational,0,graph,mlp,graph,0.1565,0,1,0,0,1,1,0,1
195,37,feature,1,mlp,attention_v2,attention_v2,0.3477,1,1,0,1,1,1,1,0
196,37,contextual,1,attention_v2,graph,attention_v2,0.4994,0,1,1,1,1,1,1,1
197,37,contextual,0,attention_v2,graph,attention_v2,0.1893,0,0,0,0,0,0,1,1
198,37,feature,0,mlp,attention,mlp,0.1645,0,1,1,0,0,0,1,1
199,37,contextual,0,attention_v2,graph,attention_v2,0.1728,0,0,0,0,0,0,1,1
200,37,feature,0,mlp,attention,attention,0.0855,0,1,0,1,0,0,1,0
201,37,feature,0,mlp,graph,attention,0.0883,0,1,0,1,0,0,1,0
202,37,relational,0,graph,graph,graph,0.1682,0,0,0,1,0,0,1,1
203,37,contextual,0,attention_v2,attention,attention_v2,0.8167,0,1,0,0,0,0,1,1
204,37,feature,0,mlp,attention_v2,mlp,0.1701,0,1,1,0,0,0,1,1
205,37,relational,0,graph,mlp,graph,0.5735,0,1,1,0,1,1,0,1
206,37,contextual,1,attention_v2,attention,attention_v2,0.6739,0,1,0,1,1,1,1,1
207,37,relational,0,graph,attention,graph,0.4222,0,0,1,1,0,0,1,1
208,37,relational,1,graph,graph,graph,0.5862,0,1,1,1,1,1,1,1
209,37,relational,0,graph,attention,graph,0.1501,0,0,0,0,0,0,1,1
210,37,feature,0,mlp,graph,attention,0.0896,0,1,0,1,0,0,1,0
211,37,relational,0,graph,attention,graph,0.1640,0,1,0,0,1,1,0,1
212,37,feature,0,mlp,attention,attention,0.0862,0,1,0,1,0,0,1,0
213,37,relational,1,graph,mlp,graph,0.1102,0,1,0,0,1,1,1,1
214,37,feature,0,mlp,attention_v2,attention,0.0940,0,1,0,1,0,0,1,0
215,37,feature,1,mlp,attention_v2,attention_v2,0.3633,1,1,0,1,1,1,1,0
216,37,relational,0,graph,graph,graph,0.2162,0,0,0,0,0,0,1,1
217,37,feature,0,mlp,graph,mlp,0.1637,0,1,1,0,0,0,1,1
218,37,contextual,0,attention_v2,attention_v2,attention_v2,0.3805,0,0,0,0,0,0,1,1
219,37,contextual,1,attention_v2,mlp,attention_v2,0.3791,0,0,0,1,1,1,1,1
220,37,contextual,1,attention_v2,mlp,attention_v2,0.1643,0,0,1,1,1,1,1,1
221,37,contextual,0,attention_v2,graph,attention_v2,0.2700,0,1,0,0,0,0,1,1
222,37,relational,0,graph,attention_v2,graph,0.4870,0,0,1,1,0,0,1,1
223,37,relational,0,graph,attention,graph,0.1943,0,0,0,1,0,0,1,1
224,37,relational,1,graph,mlp,graph,0.1575,0,1,0,0,1,1,1,1
225,37,contextual,0,attention_v2,mlp,attention_v2,0.4711,0,0,1,0,0,0,1,1
226,37,relational,0,graph,attention,graph,0.2766,0,0,0,1,0,0,1,1
227,37,relational,1,graph,graph,graph,0.1944,0,0,0,0,0,0,0,1
228,37,contextual,0,attention_v2,mlp,attention_v2,0.6374,0,1,0,0,0,0,1,1
229,37,feature,0,mlp,mlp,mlp,0.1622,0,1,1,1,0,0,1,1
230,37,relational,1,graph,attention_v2,graph,0.2279,0,1,0,1,1,1,1,1
231,37,relational,1,graph,attention,graph,0.2264,0,1,1,0,1,1,1,1
232,37,contextual,0,attention_v2,attention_v2,attention_v2,0.5824,0,1,1,0,0,0,1,1
233,37,feature,0,mlp,attention_v2,attention,0.0849,0,1,0,1,0,0,1,0
234,37,contextual,1,attention_v2,graph,attention_v2,0.2114,0,0,0,1,1,1,1,1
235,37,contextual,0,attention_v2,graph,attention_v2,0.2290,0,0,0,0,0,0,1,1
236,37,feature,1,mlp,attention,graph,0.1375,1,1,0,0,1,1,1,0
237,37,feature,0,mlp,graph,mlp,0.1658,0,1,1,0,0,0,1,1
238,37,feature,0,mlp,attention,mlp,0.1649,0,1,1,0,0,0,1,1
239,37,relational,1,graph,attention,graph,0.4494,0,1,1,1,1,1,1,1
240,37,feature,0,mlp,attention_v2,attention,0.0890,0,1,0,1,0,0,1,0
241,37,relational,0,graph,attention_v2,graph,0.2097,0,0,1,1,0,0,1,1
242,37,relational,1,graph,graph,graph,0.7074,0,1,1,0,1,1,1,1
243,37,feature,1,mlp,attention,attention_v2,0.3651,1,1,0,1,1,1,1,0
244,37,relational,1,graph,mlp,graph,0.2195,0,1,1,1,1,1,1,1
245,37,contextual,1,attention_v2,attention_v2,attention_v2,0.2615,0,0,0,1,1,1,1,1
246,37,contextual,0,attention_v2,attention_v2,attention_v2,0.9413,0,0,1,0,0,0,1,1
247,37,relational,0,graph,mlp,graph,0.1870,0,0,0,1,0,0,1,1
248,37,feature,0,mlp,attention_v2,mlp,0.1641,0,1,1,0,0,0,1,1
249,37,feature,1,mlp,graph,graph,0.1423,1,1,0,0,1,1,1,0
250,37,relational,1,graph,graph,graph,0.6710,0,1,1,1,1,1,1,1
251,37,contextual,0,attention_v2,graph,attention_v2,0.1666,0,1,1,0,0,0,1,1
252,37,feature,0,mlp,graph,attention,0.0861,0,1,0,1,0,0,1,0
253,37,relational,0,graph,attention,graph,0.1432,0,1,0,0,1,1,0,1
254,37,relational,1,graph,attention_v2,graph,0.5324,0,1,1,1,1,1,1,1
255,37,relational,1,graph,mlp,graph,0.9269,0,1,1,1,1,1,1,1
256,37,contextual,1,attention_v2,attention,attention_v2,0.2244,0,0,0,1,1,1,1,1
257,37,contextual,1,attention_v2,attention,attention_v2,0.1752,0,1,1,1,1,1,1,1
258,37,relational,0,graph,mlp,graph,0.2610,0,0,0,0,0,0,1,1
259,37,feature,1,mlp,attention_v2,graph,0.1377,1,1,0,0,1,1,1,0
260,37,relational,1,graph,attention_v2,graph,0.1367,0,1,0,1,1,1,1,1
261,37,relational,1,graph,attention_v2,graph,0.4501,0,1,1,0,1,1,1,1
262,37,contextual,0,attention_v2,attention,attention_v2,0.3379,0,0,0,0,0,0,1,1
263,37,feature,0,mlp,attention_v2,mlp,0.1647,0,1,1,1,0,0,1,1
264,37,relational,1,graph,graph,graph,0.2276,0,1,1,1,1,1,1,1
265,37,contextual,1,attention_v2,mlp,attention_v2,0.2257,0,1,1,1,1,1,1,1
266,37,relational,0,graph,attention_v2,graph,0.2154,0,0,0,0,0,0,1,1
267,37,relational,0,graph,attention_v2,graph,0.1788,0,1,1,0,1,1,0,1
268,37,contextual,0,attention_v2,graph,attention_v2,0.4088,0,0,1,0,0,0,1,1
269,37,feature,0,mlp,graph,attention,0.0836,0,1,0,1,0,0,1,0
270,37,feature,1,mlp,graph,graph,0.1381,1,1,0,0,1,1,1,0
271,37,feature,0,mlp,mlp,attention,0.0898,0,1,0,1,0,0,1,0
272,37,relational,1,graph,graph,graph,0.2210,0,1,0,0,1,1,1,1
273,37,feature,0,mlp,mlp,mlp,0.1670,0,1,1,0,0,0,1,1
274,37,contextual,1,attention_v2,mlp,attention_v2,0.3175,0,0,0,1,1,1,1,1
275,37,contextual,0,attention_v2,mlp,attention_v2,0.1986,0,0,0,0,0,0,1,1
276,37,feature,1,mlp,graph,graph,0.1394,1,1,0,0,1,1,1,0
277,37,relational,0,graph,mlp,graph,0.2549,0,0,1,1,0,0,1,1
278,37,contextual,0,attention_v2,graph,attention_v2,0.3145,0,0,0,0,0,0,1,1
279,37,feature,0,mlp,attention_v2,attention,0.0897,0,1,0,1,0,0,1,0
280,37,relational,0,graph,attention,graph,0.4526,0,0,1,1,0,0,1,1
281,37,contextual,0,attention_v2,attention,attention_v2,0.1567,0,0,0,0,0,0,1,1
282,37,feature,0,mlp,graph,mlp,0.1656,0,1,1,0,0,0,1,1
283,37,contextual,1,attention_v2,graph,attention_v2,0.3083,0,0,0,1,1,1,1,1
284,37,feature,0,mlp,attention,mlp,0.1661,0,1,1,0,0,0,1,1
285,37,contextual,0,attention_v2,attention_v2,attention_v2,0.7867,0,1,1,0,0,0,1,1
286,37,contextual,1,attention_v2,mlp,attention_v2,0.6292,0,1,0,1,1,1,1,1
287,37,relational,1,graph,mlp,graph,0.1234,0,1,0,0,1,1,1,1
288,37,contextual,1,attention_v2,attention,attention_v2,0.2054,0,0,1,1,1,1,1,1
289,37,contextual,0,attention_v2,attention,attention_v2,0.1871,0,0,0,0,0,0,1,1
290,37,contextual,0,attention_v2,graph,attention_v2,0.2029,0,0,1,0,0,0,1,1
291,37,relational,1,graph,graph,graph,0.2439,0,1,0,0,1,1,1,1
292,37,relational,1,graph,attention_v2,graph,0.0835,0,1,1,1,1,1,1,1
293,37,relational,1,graph,attention_v2,graph,0.2730,0,1,0,0,1,1,1,1
294,37,relational,0,graph,attention_v2,graph,0.3011,0,0,1,1,0,0,1,1
295,37,feature,0,mlp,graph,mlp,0.1600,0,1,1,0,0,0,1,1
296,37,contextual,0,attention_v2,attention_v2,attention_v2,0.8106,0,1,1,0,0,0,1,1
297,37,feature,0,mlp,mlp,mlp,0.1641,0,1,1,0,0,0,1,1
298,37,relational,1,graph,attention,graph,0.1609,0,1,0,1,1,1,1,1
299,37,feature,0,mlp,graph,attention,0.0909,0,1,0,1,0,0,1,0
300,37,contextual,0,attention_v2,mlp,attention_v2,0.3274,0,1,1,0,0,0,1,1
301,37,contextual,1,attention_v2,attention_v2,attention_v2,0.3803,0,0,0,1,1,1,1,1
302,37,contextual,1,attention_v2,graph,attention_v2,0.4057,0,1,1,1,1,1,1,1
303,37,feature,0,mlp,attention_v2,attention,0.0875,0,1,0,1,0,0,1,0
304,37,feature,1,mlp,attention,graph,0.1384,1,1,0,0,1,1,1,0
305,37,contextual,0,attention_v2,attention,attention_v2,0.2063,0,0,0,0,0,0,1,1
306,37,contextual,0,attention_v2,attention,attention_v2,0.1916,0,0,0,0,0,0,1,1
307,37,feature,1,mlp,graph,attention_v2,0.3506,1,1,0,1,1,1,1,0
308,37,contextual,1,attention_v2,attention_v2,attention_v2,0.4479,0,1,0,1,1,1,1,1
309,37,contextual,1,attention_v2,mlp,attention_v2,0.1372,0,1,1,1,1,1,1,1
310,37,contextual,0,attention_v2,attention_v2,attention_v2,0.3346,0,0,0,0,0,0,1,1
311,37,contextual,1,attention_v2,mlp,attention_v2,0.5001,0,1,1,1,1,1,1,1
312,37,relational,0,graph,attention,graph,0.1659,0,0,1,0,0,0,1,1
313,37,feature,1,mlp,attention,graph,0.1330,1,1,0,0,1,1,1,0
314,37,feature,1,mlp,attention,graph,0.1408,1,1,0,0,1,1,1,0
315,37,contextual,1,attention_v2,attention,attention_v2,0.1877,0,0,0,1,1,1,1,1
316,37,relational,1,graph,mlp,graph,0.9307,0,1,1,0,1,1,1,1
317,37,relational,0,graph,graph,graph,0.2961,0,0,1,1,0,0,1,1
318,37,relational,0,graph,attention_v2,graph,0.1620,0,0,0,1,0,0,1,1
319,37,feature,0,mlp,attention,mlp,0.1722,0,1,1,0,0,0,1,1
320,37,relational,1,graph,mlp,graph,0.1123,0,1,0,1,1,1,1,1
321,37,feature,1,mlp,attention_v2,graph,0.1372,1,1,0,0,1,1,1,0
322,37,contextual,0,attention_v2,mlp,attention_v2,0.7157,0,0,1,0,0,0,1,1
323,37,contextual,0,attention_v2,attention_v2,attention_v2,0.1284,0,0,0,0,0,0,1,1
324,37,relational,1,graph,graph,graph,0.3105,0,1,1,1,1,1,1,1
325,37,feature,0,mlp,mlp,mlp,0.1689,0,1,1,0,0,0,1,1
326,37,relational,1,graph,attention_v2,graph,0.5006,0,1,0,0,1,1,1,1
327,37,contextual,0,attention_v2,graph,attention_v2,0.2021,0,1,1,0,0,0,1,1
328,37,relational,0,graph,mlp,graph,0.3172,0,0,1,0,0,0,1,1
329,37,relational,1,graph,attention,graph,0.2398,0,1,1,1,1,1,1,1
330,37,feature,0,mlp,graph,attention,0.0909,0,1,0,1,0,0,1,0
331,37,feature,0,mlp,mlp,attention,0.0875,0,1,0,1,0,0,1,0
332,37,relational,0,graph,mlp,graph,0.2082,0,0,1,1,0,0,1,1
333,37,relational,1,graph,attention,graph,0.1501,0,1,0,1,1,1,1,1
334,37,contextual,1,attention_v2,attention_v2,attention_v2,0.2447,0,1,1,1,1,1,1,1
335,37,feature,1,mlp,graph,attention_v2,0.3594,1,1,0,1,1,1,1,0
336,37,feature,1,mlp,mlp,attention_v2,0.3605,1,1,0,1,1,1,1,0
337,37,relational,0,graph,attention,graph,0.1337,0,1,0,0,1,1,0,1
338,37,contextual,0,attention_v2,mlp,attention_v2,0.3430,0,1,1,0,0,0,1,1
339,37,feature,1,mlp,mlp,attention_v2,0.3447,1,1,0,1,1,1,1,0
340,37,feature,0,mlp,mlp,attention,0.0884,0,1,0,1,0,0,1,0
341,37,feature,0,mlp,attention_v2,attention,0.0912,0,1,0,1,0,0,1,0
342,37,feature,0,mlp,graph,attention,0.0869,0,1,0,1,0,0,1,0
343,37,feature,0,mlp,attention,attention,0.0848,0,1,0,1,0,0,1,0
344,37,feature,1,mlp,graph,attention_v2,0.3513,1,1,0,1,1,1,1,0
345,37,relational,0,graph,attention_v2,graph,0.1504,0,0,0,1,0,0,1,1
346,37,feature,1,mlp,attention_v2,attention_v2,0.3496,1,1,0,1,1,1,1,0
347,37,feature,0,mlp,graph,mlp,0.1628,0,1,1,0,0,0,1,1
348,37,contextual,1,attention_v2,mlp,attention_v2,0.2471,0,0,0,1,1,1,1,1
349,37,relational,0,graph,attention,graph,0.1332,0,1,0,0,1,1,0,1
350,37,relational,1,graph,attention,graph,0.1562,0,1,0,0,1,1,1,1
351,37,contextual,0,attention_v2,mlp,attention_v2,0.2061,0,0,0,0,0,0,1,1
352,37,relational,0,graph,attention_v2,graph,0.2236,0,1,1,1,1,1,0,1
353,37,feature,1,mlp,mlp,graph,0.1330,1,1,0,0,1,1,1,0
354,37,contextual,0,attention_v2,attention,attention_v2,0.2844,0,1,1,0,0,0,1,1
355,37,relational,1,graph,attention_v2,graph,0.2860,0,0,0,1,0,0,0,1
356,37,feature,1,mlp,graph,attention_v2,0.3567,1,1,0,1,1,1,1,0
357,37,relational,1,graph,attention,graph,0.4035,0,0,1,0,0,0,0,1
358,37,contextual,1,attention_v2,graph,attention_v2,0.6552,0,1,1,1,1,1,1,1
359,37,contextual,0,attention_v2,graph,attention_v2,0.3832,0,1,1,0,0,0,1,1
360,37,relational,1,graph,mlp,graph,0.1466,0,1,0,0,1,1,1,1
361,37,feature,0,mlp,attention,attention,0.0870,0,1,0,1,0,0,1,0
362,37,relational,1,graph,graph,graph,0.1118,0,1,0,1,1,1,1,1
363,37,feature,0,mlp,mlp,mlp,0.1678,0,1,1,0,0,0,1,1
364,37,relational,0,graph,attention,graph,0.1873,0,0,0,1,0,0,1,1
365,37,relational,0,graph,mlp,graph,0.3546,0,0,0,1,0,0,1,1
366,37,feature,0,mlp,attention,attention,0.0850,0,1,0,1,0,0,1,0
367,37,contextual,1,attention_v2,graph,attention_v2,0.2121,0,0,0,1,1,1,1,1
368,37,relational,1,graph,graph,graph,0.1645,0,0,0,0,0,0,0,1
369,37,contextual,1,attention_v2,attention,attention_v2,0.9131,0,1,1,1,1,1,1,1
370,37,relational,0,graph,graph,graph,0.2731,0,0,0,1,0,0,1,1
371,37,contextual,0,attention_v2,attention_v2,attention_v2,0.3081,0,0,0,0,0,0,1,1
372,37,feature,1,mlp,attention_v2,attention_v2,0.3595,1,1,0,1,1,1,1,0
373,37,relational,1,graph,mlp,graph,0.2669,0,1,0,1,1,1,1,1
374,37,feature,1,mlp,mlp,attention_v2,0.3531,1,1,0,1,1,1,1,0
375,37,feature,1,mlp,graph,graph,0.1408,1,1,0,0,1,1,1,0
376,37,contextual,0,attention_v2,attention_v2,attention_v2,0.3322,0,1,1,0,0,0,1,1
377,37,feature,0,mlp,graph,mlp,0.1654,0,1,1,0,0,0,1,1
378,37,contextual,0,attention_v2,attention_v2,attention_v2,0.6655,0,0,1,0,0,0,1,1
379,37,relational,1,graph,mlp,graph,0.1645,0,1,0,1,1,1,1,1
380,37,feature,1,mlp,graph,attention_v2,0.3465,1,1,0,1,1,1,1,0
381,37,relational,1,graph,attention_v2,graph,0.6141,0,1,1,1,1,1,1,1
382,37,feature,1,mlp,attention_v2,graph,0.1423,1,1,0,0,1,1,1,0
383,37,contextual,0,attention_v2,mlp,attention_v2,0.1733,0,1,1,0,0,0,1,1
384,37,contextual,0,attention_v2,attention,attention_v2,0.2104,0,0,0,0,0,0,1,1
385,37,contextual,0,attention_v2,attention,attention_v2,0.3591,0,0,0,0,0,0,1,1
386,37,contextual,1,attention_v2,mlp,attention_v2,0.2282,0,0,1,1,1,1,1,1
387,37,relational,0,graph,attention,graph,0.2114,0,0,0,1,0,0,1,1
388,37,contextual,1,attention_v2,graph,attention_v2,0.3874,0,0,0,1,1,1,1,1
389,37,feature,1,mlp,attention,attention_v2,0.3538,1,1,0,1,1,1,1,0
390,37,relational,0,graph,attention,graph,0.1204,0,1,0,1,1,1,0,1
391,37,feature,0,mlp,attention_v2,mlp,0.1603,0,1,1,0,0,0,1,1
392,37,feature,1,mlp,graph,attention_v2,0.3533,1,1,0,1,1,1,1,0
393,37,contextual,1,attention_v2,attention_v2,attention_v2,0.3575,0,1,1,1,1,1,1,1
394,37,relational,0,graph,attention_v2,graph,0.1531,0,0,0,0,0,0,1,1
395,37,feature,1,mlp,graph,graph,0.1288,1,1,0,0,1,1,1,0
396,37,contextual,1,attention_v2,mlp,attention_v2,0.2837,0,0,1,1,1,1,1,1
397,37,feature,1,mlp,attention_v2,graph,0.1300,1,1,0,0,1,1,1,0
398,37,contextual,0,attention_v2,mlp,attention_v2,0.4122,0,0,0,0,0,0,1,1
399,37,feature,1,mlp,attention_v2,attention_v2,0.3408,1,1,0,1,1,1,1,0
400,37,contextual,1,attention_v2,graph,attention_v2,0.2495,0,0,0,1,1,1,1,1
401,37,relational,0,graph,graph,graph,0.2144,0,0,0,1,0,0,1,1
402,37,contextual,1,attention_v2,attention_v2,attention_v2,0.1716,0,1,0,1,1,1,1,1
403,37,feature,0,mlp,attention,mlp,0.1701,0,1,1,0,0,0,1,1
404,37,contextual,1,attention_v2,mlp,attention_v2,0.3482,0,0,1,1,1,1,1,1
405,37,feature,0,mlp,graph,attention,0.0864,0,1,0,1,0,0,1,0
406,37,contextual,1,attention_v2,attention_v2,attention_v2,0.2746,0,1,1,1,1,1,1,1
407,37,feature,1,mlp,attention_v2,attention_v2,0.3659,1,1,0,1,1,1,1,0
408,37,contextual,0,attention_v2,attention_v2,attention_v2,0.3033,0,0,0,0,0,0,1,1
409,37,feature,0,mlp,attention_v2,mlp,0.1622,0,1,1,1,0,0,1,1
410,37,contextual,0,attention_v2,attention,attention_v2,0.2872,0,0,1,0,0,0,1,1
411,37,relational,1,graph,mlp,graph,0.4431,0,0,1,0,0,0,0,1
412,37,relational,1,graph,graph,graph,0.3149,0,1,1,1,1,1,1,1
413,37,feature,1,mlp,graph,graph,0.1421,1,1,0,0,1,1,1,0
414,37,feature,1,mlp,mlp,attention_v2,0.3391,1,1,0,1,1,1,1,0
415,37,relational,1,graph,graph,graph,0.1178,0,1,0,0,1,1,1,1
416,37,feature,1,mlp,attention,graph,0.1300,1,1,0,0,1,1,1,0
417,37,contextual,1,attention_v2,mlp,attention_v2,0.1491,0,0,0,1,1,1,1,1
418,37,relational,1,graph,graph,graph,0.8087,0,0,1,1,0,0,0,1
419,37,contextual,1,attention_v2,graph,attention_v2,0.7355,0,1,0,1,1,1,1,1
420,37,contextual,0,attention_v2,attention_v2,attention_v2,0.5060,0,1,0,0,0,0,1,1
421,37,relational,0,graph,attention,graph,0.4396,0,0,1,0,0,0,1,1
422,37,contextual,0,attention_v2,mlp,attention_v2,0.1244,0,0,0,0,0,0,1,1
423,37,contextual,1,attention_v2,attention,attention_v2,0.3154,0,0,0,1,1,1,1,1
424,37,contextual,0,attention_v2,graph,attention_v2,0.2828,0,0,0,0,0,0,1,1
425,37,contextual,1,attention_v2,mlp,attention_v2,0.3040,0,1,1,1,1,1,1,1
426,37,contextual,1,attention_v2,graph,attention_v2,0.2034,0,1,0,1,1,1,1,1
427,37,contextual,1,attention_v2,attention,attention_v2,0.3368,0,0,0,1,1,1,1,1
428,37,contextual,1,attention_v2,mlp,attention_v2,0.2699,0,1,1,1,1,1,1,1
429,37,relational,0,graph,mlp,graph,0.1316,0,1,0,1,1,1,0,1
430,37,feature,1,mlp,attention,graph,0.1275,1,1,0,0,1,1,1,0
431,37,relational,1,graph,graph,graph,0.2556,0,0,0,0,0,0,0,1
432,37,contextual,1,attention_v2,attention,attention_v2,0.1840,0,0,0,1,1,1,1,1
433,37,relational,0,graph,attention_v2,graph,0.1871,0,1,1,0,1,1,0,1
434,37,feature,0,mlp,attention_v2,mlp,0.1712,0,1,1,0,0,0,1,1
435,37,feature,1,mlp,graph,graph,0.1355,1,1,0,0,1,1,1,0
436,37,feature,0,mlp,mlp,attention,0.0861,0,1,0,1,0,0,1,0
437,37,feature,1,mlp,attention,graph,0.1301,1,1,0,0,1,1,1,0
438,37,relational,1,graph,graph,graph,0.2736,0,1,0,0,1,1,1,1
439,37,contextual,1,attention_v2,mlp,attention_v2,0.2792,0,1,0,1,1,1,1,1
440,37,contextual,1,attention_v2,graph,attention_v2,0.9328,0,1,1,1,1,1,1,1
441,37,relational,1,graph,mlp,graph,0.5257,0,1,1,0,1,1,1,1
442,37,relational,0,graph,attention,graph,0.3159,0,0,1,1,0,0,1,1
443,37,feature,0,mlp,mlp,attention,0.0858,0,1,0,1,0,0,1,0
444,37,contextual,1,attention_v2,attention_v2,attention_v2,0.2121,0,0,0,1,1,1,1,1
445,37,feature,1,mlp,mlp,graph,0.1320,1,1,0,0,1,1,1,0
446,37,feature,0,mlp,graph,mlp,0.1670,0,1,1,0,0,0,1,1
447,37,contextual,0,attention_v2,graph,attention_v2,0.2737,0,0,0,0,0,0,1,1
448,37,relational,1,graph,attention,graph,0.2381,0,1,0,1,1,1,1,1
449,37,relational,0,graph,mlp,graph,0.1406,0,0,0,1,0,0,1,1
450,37,relational,1,graph,attention,graph,0.1734,0,1,1,1,1,1,1,1
451,37,feature,1,mlp,attention,attention_v2,0.3521,1,1,0,1,1,1,1,0
452,37,relational,0,graph,attention_v2,graph,0.2496,0,1,1,1,1,1,0,1
453,37,relational,0,graph,attention_v2,graph,0.4032,0,0,1,1,0,0,1,1
454,37,contextual,1,attention_v2,graph,attention_v2,0.6515,0,1,0,1,1,1,1,1
455,37,feature,0,mlp,attention_v2,attention,0.0885,0,1,0,1,0,0,1,0
456,37,feature,1,mlp,attention,graph,0.1314,1,1,0,0,1,1,1,0
457,37,feature,1,mlp,mlp,attention_v2,0.3623,1,1,0,1,1,1,1,0
458,37,relational,1,graph,attention,graph,0.1372,0,1,0,0,1,1,1,1
459,37,feature,0,mlp,graph,attention,0.0882,0,1,0,1,0,0,1,0
460,37,feature,0,mlp,attention,attention,0.0922,0,1,0,1,0,0,1,0
461,37,contextual,1,attention_v2,mlp,attention_v2,0.2551,0,0,0,1,1,1,1,1
462,37,feature,0,mlp,mlp,attention,0.0869,0,1,0,1,0,0,1,0
463,37,relational,0,graph,mlp,graph,0.1179,0,1,0,1,1,1,0,1
464,37,contextual,1,attention_v2,mlp,attention_v2,0.4191,0,0,0,1,1,1,1,1
465,37,contextual,0,attention_v2,attention_v2,attention_v2,0.2330,0,0,1,0,0,0,1,1
466,37,contextual,1,attention_v2,mlp,attention_v2,0.3676,0,0,1,1,1,1,1,1
467,37,feature,0,mlp,attention_v2,mlp,0.1658,0,1,1,0,0,0,1,1
468,37,relational,0,graph,attention,graph,0.3140,0,0,1,1,0,0,1,1
469,37,contextual,1,attention_v2,attention_v2,attention_v2,0.4212,0,0,0,1,1,1,1,1
470,37,relational,1,graph,mlp,graph,0.3072,0,0,0,1,0,0,0,1
471,37,relational,0,graph,attention_v2,graph,0.2103,0,0,0,1,0,0,1,1
472,37,feature,0,mlp,attention_v2,mlp,0.1659,0,1,1,1,0,0,1,1
473,37,feature,0,mlp,attention_v2,mlp,0.1586,0,1,1,0,0,0,1,1
474,37,feature,0,mlp,graph,attention,0.0914,0,1,0,1,0,0,1,0
475,37,relational,1,graph,attention,graph,0.5040,0,1,1,1,1,1,1,1
476,37,relational,0,graph,attention_v2,graph,0.9152,0,1,1,0,1,1,0,1
477,37,feature,1,mlp,mlp,attention_v2,0.3514,1,1,0,1,1,1,1,0
478,37,relational,0,graph,graph,graph,0.8818,0,1,1,0,1,1,0,1
479,37,relational,1,graph,attention_v2,graph,0.1449,0,1,0,0,1,1,1,1
480,37,feature,1,mlp,graph,graph,0.1402,1,1,0,0,1,1,1,0
481,37,contextual,0,attention_v2,attention_v2,attention_v2,0.3342,0,0,0,0,0,0,1,1
482,37,relational,0,graph,attention_v2,graph,0.2291,0,0,0,0,0,0,1,1
483,37,relational,0,graph,graph,graph,0.2460,0,0,0,0,0,0,1,1
484,37,feature,0,mlp,graph,attention,0.0874,0,1,0,1,0,0,1,0
485,37,contextual,0,attention_v2,graph,attention_v2,0.2895,0,0,0,0,0,0,1,1
486,37,relational,1,graph,mlp,graph,0.2568,0,0,0,0,0,0,0,1
487,37,feature,1,mlp,mlp,attention_v2,0.3444,1,1,0,1,1,1,1,0
488,37,feature,0,mlp,attention,attention,0.0881,0,1,0,1,0,0,1,0
489,37,feature,0,mlp,attention_v2,attention,0.0894,0,1,0,1,0,0,1,0
